Name,Platform,Platform_Identifier,Year_of_Release,Genre,Genre_Identifier,Publisher,Publisher_Identifier,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Developer_Identifier,Rating,Rating_Identifier,Sales_Category,Sales_Category_Identifier
NBA 10: The Inside,PSP,1,2009,Sports,2,Sony Computer Entertainment,34,0.07,0,0,0.01,0.08,69,13,3,13,SCEA San Diego Studios,373,E,1,VERY LOW,0
PAC-MAN and the Ghostly Adventures,PS3,14,2013,Platform,6,Namco Bandai Games,0,0.03,0.03,0,0.01,0.08,51,6,3.1,7,Namco Bandai Games Monkey Bar Games,449,E10+,3,VERY LOW,0
Space Channel 5 Special Edition,PS2,13,2003,Misc,7,Agetec,99,0.04,0.03,0,0.01,0.08,79,16,8.6,10,UGA,1125,T,0,VERY LOW,0
The Legend of Alon D'ar,PS2,13,2001,Role-Playing,4,Ubisoft,168,0.04,0.03,0,0.01,0.08,43,14,6.7,10,Stormfront Studios,10,T,0,VERY LOW,0
Big Mutha Truckers,GC,4,2003,Racing,5,Empire Interactive,97,0.06,0.02,0,0,0.08,63,5,8.2,6,Eutechnyx,268,T,0,VERY LOW,0
Super Robot Taisen OG Saga: Endless Frontier,DS,11,2008,Role-Playing,4,Namco Bandai Games,0,0.07,0,0,0.01,0.08,73,22,9,22,Monolith Soft,1003,T,0,VERY LOW,0
Sniper: Ghost Warrior 2,PC,0,2013,Shooter,3,City Interactive,44,0.02,0.05,0,0.01,0.08,52,24,5.8,320,City Interactive,1032,M,2,VERY LOW,0
Samurai Shodown Sen,X360,15,2009,Fighting,8,Rising Star Games,209,0.07,0.01,0,0.01,0.08,46,33,5.2,12,K2 LLC,769,M,2,VERY LOW,0
Samurai Western,PS2,13,2004,Action,1,505 Games,25,0.04,0.03,0,0.01,0.08,58,34,7.6,5,Acquire,393,M,2,VERY LOW,0
Looney Tunes: Acme Arsenal,X360,15,2007,Action,1,Warner Bros. Interactive Entertainment,69,0.06,0.01,0,0.01,0.08,40,15,6.8,13,Red Tribe,390,E10+,3,VERY LOW,0
Line Rider 2: Unbound,DS,11,2008,Puzzle,12,Deep Silver,95,0.07,0,0,0.01,0.08,59,23,5.6,5,InXile Entertainment,1028,E,1,VERY LOW,0
Harry Potter and the Sorcerer's Stone,GC,4,2003,Action,1,Electronic Arts,126,0.06,0.02,0,0,0.08,62,11,8.3,6,Warthog,911,E,1,VERY LOW,0
High Heat Major League Baseball 2004,XB,2,2003,Sports,2,3DO,225,0.06,0.02,0,0,0.08,83,14,8.4,8,3DO,949,E,1,VERY LOW,0
TimeSplitters: Future Perfect,GC,4,2005,Shooter,3,Electronic Arts,126,0.06,0.02,0,0,0.08,82,32,9.1,41,Free Radical Design,1187,M,2,VERY LOW,0
"Warhammer 40,000: Dawn of War II - Retribution",PC,0,2011,Strategy,10,THQ,41,0,0.06,0,0.02,0.08,80,52,7.8,235,Relic,1202,M,2,VERY LOW,0
Incredible Crisis,PS,8,1999,Action,1,Titus,134,0.04,0.03,0,0.01,0.08,80,11,7.5,11,Polygon Magic,752,T,0,VERY LOW,0
The King of Fighters EX2: Howling Blood,GBA,6,2002,Fighting,8,Marvelous Interactive,60,0.06,0.02,0,0,0.08,80,10,9.1,10,Marvelous,125,T,0,VERY LOW,0
Ice Age 2: The Meltdown,Wii,7,2006,Platform,6,Vivendi Games,245,0.06,0.01,0,0.01,0.08,66,9,7.8,5,Vivendi Games,1196,E10+,3,VERY LOW,0
Knights Contract,X360,15,2011,Action,1,Namco Bandai Games,0,0.05,0.03,0,0.01,0.08,49,41,5.6,16,Game Republic,416,M,2,VERY LOW,0
Hidden Invasion,PS2,13,2001,Shooter,3,Swing! Entertainment,247,0.04,0.03,0,0.01,0.08,39,4,5.8,4,Toka,880,T,0,VERY LOW,0
Superman: Shadow of Apokolips,GC,4,2003,Action,1,Atari,229,0.06,0.02,0,0,0.08,66,7,7.3,8,Atari,638,E,1,VERY LOW,0
Armored Core 3 Portable,PSP,1,2009,Simulation,9,From Software,70,0,0,0.08,0,0.08,43,6,6.7,6,From Software,573,T,0,VERY LOW,0
PAC-MAN and the Ghostly Adventures,X360,15,2013,Platform,6,Namco Bandai Games,0,0.04,0.03,0,0.01,0.08,49,7,5.1,13,Namco Bandai Games Monkey Bar Games,449,E10+,3,VERY LOW,0
Batman: Dark Tomorrow,GC,4,2003,Action,1,Kemco,118,0.06,0.02,0,0,0.08,29,14,3.2,19,Kemco,916,T,0,VERY LOW,0
Crush,PSP,1,2007,Puzzle,12,Sega,147,0.07,0,0,0.01,0.08,83,41,9,21,Zoe Mode,424,E10+,3,VERY LOW,0
The First Templar,PC,0,2011,Action,1,Kalypso Media,15,0.06,0.01,0,0.01,0.08,57,19,5.8,60,Haemimont,183,T,0,VERY LOW,0
Earth Defense Force 2017,X360,15,2006,Action,1,D3Publisher,68,0.04,0,0.03,0,0.08,69,55,7.7,60,Sandlot,554,T,0,VERY LOW,0
Tomb Raider: Legend,GC,4,2006,Action,1,Eidos Interactive,259,0.06,0.02,0,0,0.08,78,6,7.8,8,Crystal Dynamics,875,T,0,VERY LOW,0
RoadKill,XB,2,2003,Action,1,Midway Games,146,0.06,0.02,0,0,0.08,68,23,7.4,5,Terminal Reality,369,M,2,VERY LOW,0
Game of Thrones,PC,0,2012,Role-Playing,4,Focus Home Interactive,258,0,0.07,0,0.01,0.08,58,23,6.5,345,Cyanide Cyanide Studios,209,M,2,VERY LOW,0
From Russia With Love,PSP,1,2006,Action,1,Electronic Arts,126,0.07,0,0,0.01,0.08,61,33,6.9,12,Rebellion,1269,T,0,VERY LOW,0
Lost Dimension,PSV,10,2014,Role-Playing,4,Nippon Ichi Software,66,0.03,0.01,0.02,0.02,0.08,72,28,8.3,35,FuRyu,465,T,0,VERY LOW,0
Resident Evil 6,PS4,3,2016,Shooter,3,Capcom,261,0.06,0,0,0.01,0.08,60,19,6.7,94,Capcom,63,M,2,VERY LOW,0
Assassin's Creed: Rogue,PC,0,2015,Action,1,Ubisoft,168,0.05,0.02,0,0.01,0.08,74,25,7.5,362,Ubisoft,855,M,2,VERY LOW,0
Taz Wanted,GC,4,2002,Platform,6,Atari,229,0.06,0.02,0,0,0.08,61,5,7,5,Blitz Games,401,E,1,VERY LOW,0
Tomb Raider: Underworld,PC,0,2008,Action,1,Eidos Interactive,259,0,0.06,0,0.01,0.08,80,20,7.7,272,Nixxes Software,568,T,0,VERY LOW,0
Evolution Worlds,GC,4,2002,Role-Playing,4,Ubisoft,168,0.06,0.02,0,0,0.08,63,20,8,10,Sting,966,E,1,VERY LOW,0
Far Cry Vengeance,Wii,7,2006,Shooter,3,Ubisoft,168,0.06,0.01,0,0.01,0.08,38,23,5.3,53,Ubisoft Montreal,164,M,2,VERY LOW,0
Code Lyoko: Fall of X.A.N.A.,DS,11,2008,Adventure,11,Game Factory,251,0.07,0,0,0.01,0.08,51,11,6.3,4,The Game Factory,1262,E,1,VERY LOW,0
Worms: A Space Oddity,Wii,7,2008,Strategy,10,THQ,41,0.06,0.02,0,0.01,0.08,64,26,4.3,13,Team 17,255,E10+,3,VERY LOW,0
MLB Front Office Manager,PS3,14,2009,Sports,2,Take Two Interactive,21,0.07,0,0,0.01,0.08,49,8,6.5,8,Blue Castle Games,618,E,1,VERY LOW,0
X Rebirth,PC,0,2013,Simulation,9,Koch Media,45,0,0.08,0,0,0.08,33,24,3.3,1340,Egosoft,439,T,0,VERY LOW,0
Song of the Deep,PS4,3,2016,Action,1,Insomniac Games,58,0.06,0,0,0.01,0.08,69,41,7.3,30,Insomniac Games,567,E,1,VERY LOW,0
World Series of Poker 2008: Battle for the Bracelets,X360,15,2007,Misc,7,Activision,176,0.06,0.01,0,0.01,0.08,74,10,6.7,6,Left Field Productions,882,T,0,VERY LOW,0
Super Monkey Ball Adventure,PSP,1,2006,Platform,6,Sega,147,0.05,0.02,0,0.01,0.08,56,23,5.9,7,TT Games,828,E,1,VERY LOW,0
Worms: Open Warfare,DS,11,2006,Strategy,10,THQ,41,0.05,0.02,0,0.01,0.08,64,24,7,16,Team 17,255,E10+,3,VERY LOW,0
Gadget Racers,PS2,13,2000,Racing,5,Midas Interactive Entertainment,253,0.04,0.03,0,0.01,0.08,67,10,7.4,7,Barnhouse Effect,203,E,1,VERY LOW,0
Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,4,2003,Role-Playing,4,Sega,147,0.06,0.02,0,0,0.08,71,24,8.2,13,Sonic Team,737,T,0,VERY LOW,0
Assassin's Creed The Ezio Collection,XOne,5,2016,Action,1,Ubisoft,168,0.03,0.04,0,0.01,0.08,74,13,7.6,24,Ubisoft Montreal,164,M,2,VERY LOW,0
Ultimate Ghosts 'n Goblins,PSP,1,2006,Platform,6,Capcom,261,0.07,0,0,0.01,0.08,72,49,7.7,18,TOSE,155,E10+,3,VERY LOW,0
Samurai Warriors 2,X360,15,2006,Action,1,Tecmo Koei,155,0.07,0.01,0,0.01,0.08,52,30,8.7,18,Omega Force,1219,T,0,VERY LOW,0
TrackMania DS,DS,11,2008,Racing,5,Focus Home Interactive,258,0.06,0.01,0,0.01,0.08,75,38,6.9,12,Firebrand Games,936,E,1,VERY LOW,0
Silent Hunter III,PC,0,2005,Simulation,9,Ubisoft,168,0,0.07,0,0.01,0.08,90,23,7.9,95,Ubisoft,855,T,0,VERY LOW,0
Alien Syndrome,PSP,1,2007,Role-Playing,4,Sega,147,0.07,0,0,0.01,0.08,51,20,6,9,Totally Games,355,T,0,VERY LOW,0
Endgame,PS2,13,2002,Shooter,3,Empire Interactive,97,0.04,0.03,0,0.01,0.08,57,12,6.8,5,Cunning Developments,38,T,0,VERY LOW,0
The Dukes of Hazzard: Return of the General Lee,XB,2,2004,Racing,5,Ubisoft,168,0.06,0.02,0,0,0.08,49,18,7,4,Ratbag,323,E,1,VERY LOW,0
WWE Crush Hour,GC,4,2003,Racing,5,THQ,41,0.06,0.02,0,0,0.08,55,14,7,5,Pacific Coast Power & Light,794,T,0,VERY LOW,0
Metal Gear Solid V: The Phantom Pain,PC,0,2015,Action,1,Konami Digital Entertainment,22,0,0.07,0,0,0.08,91,13,7.7,1963,Kojima Productions,1070,M,2,VERY LOW,0
NHL Hitz 20-03,GC,4,2002,Sports,2,Midway Games,146,0.06,0.02,0,0,0.08,82,12,8.4,5,Midway,75,E,1,VERY LOW,0
C.O.P.: The Recruit,DS,11,2009,Action,1,Ubisoft,168,0.05,0.02,0,0.01,0.08,55,38,7.5,13,Velez & Dubail,162,T,0,VERY LOW,0
Urban Reign,PS2,13,2005,Action,1,Namco Bandai Games,0,0.04,0.03,0,0.01,0.08,60,44,8.2,26,Namco,1098,T,0,VERY LOW,0
Soul Bubbles,DS,11,2008,Puzzle,12,Eidos Interactive,259,0.05,0.02,0,0.01,0.08,78,33,8,22,Mekensleep,1091,E,1,VERY LOW,0
Resident Evil 3: Nemesis,GC,4,2003,Action,1,Capcom,261,0.06,0.02,0,0,0.08,62,14,8.3,44,Capcom,63,M,2,VERY LOW,0
All-Star Baseball 2004,GC,4,2003,Sports,2,Acclaim Entertainment,43,0.06,0.02,0,0,0.08,80,14,9.2,5,Acclaim,1198,E,1,VERY LOW,0
Bangai-O Spirits,DS,11,2008,Shooter,3,D3Publisher,68,0.07,0,0,0.01,0.08,83,38,8.1,27,Treasure,152,E10+,3,VERY LOW,0
Valentino Rossi: The Game,PS4,3,2016,Racing,5,Namco Bandai Games,0,0.01,0.05,0,0.01,0.08,75,19,8,50,Milestone Milestone S.r.l,405,E,1,VERY LOW,0
Samurai Warriors Chronicles 3,3DS,16,2014,Action,1,Tecmo Koei,155,0,0,0.08,0,0.08,63,13,6.1,10,Omega Force,1219,T,0,VERY LOW,0
Lost in Blue: Shipwrecked,Wii,7,2008,Adventure,11,Konami Digital Entertainment,22,0.07,0,0,0.01,0.08,54,11,6,6,Hudson Soft,304,E10+,3,VERY LOW,0
Madden NFL 08,GC,4,2007,Sports,2,Electronic Arts,126,0.06,0.02,0,0,0.08,75,4,7,7,EA Tiburon,397,E,1,VERY LOW,0
Stuart Little 3: Big Photo Adventure,PS2,13,2005,Platform,6,Sony Computer Entertainment,34,0.04,0.03,0,0.01,0.08,71,5,7.7,7,Magenta Software,536,E,1,VERY LOW,0
Infernal: Hell's Vengeance,X360,15,2009,Shooter,3,Playlogic Game Factory,149,0.06,0.01,0,0.01,0.08,35,23,5.3,10,Metropolis Software,893,M,2,VERY LOW,0
Pitfall: The Lost Expedition,GC,4,2004,Platform,6,Activision,176,0.06,0.02,0,0,0.08,73,25,8.6,8,Edge of Reality,1177,E,1,VERY LOW,0
Duke Nukem: Land of the Babes,PS,8,2000,Shooter,3,Atari,229,0.04,0.03,0,0,0.08,37,7,6.8,20,nSpace,344,M,2,VERY LOW,0
Puchi Puchi Virus,DS,11,2007,Puzzle,12,Jaleco,171,0.07,0,0,0.01,0.08,73,17,4.2,5,Jaleco Entertainment,50,E,1,VERY LOW,0
Need For Speed: Undercover,PC,0,2008,Racing,5,Electronic Arts,126,0,0.07,0,0.01,0.08,65,18,4.9,231,EA Black Box,452,T,0,VERY LOW,0
Need for Speed: Most Wanted,PC,0,2012,Racing,5,Electronic Arts,126,0,0.06,0,0.02,0.08,82,19,8.5,525,Black Box,1080,T,0,VERY LOW,0
Zero Escape: Zero Time Dilemma,3DS,16,2016,Adventure,11,Aksys Games,200,0.05,0,0.02,0.01,0.08,81,18,8.5,72,Spike Chunsoft Chime,686,M,2,VERY LOW,0
Stella Deus: The Gate of Eternity,PS2,13,2004,Strategy,10,505 Games,25,0.04,0.03,0,0.01,0.08,75,31,8,9,Pinegrow,1254,T,0,VERY LOW,0
Vietcong: Purple Haze,XB,2,2004,Shooter,3,Gathering of Developers,100,0.06,0.02,0,0,0.08,57,32,8.4,11,Coyote Developments,611,M,2,VERY LOW,0
Conflict: Desert Storm,GC,4,2003,Shooter,3,SCi,77,0.06,0.02,0,0,0.08,62,19,8.4,13,Pivotal Games,864,T,0,VERY LOW,0
P.T.O. IV: Pacific Theater of Operations,PS2,13,2002,Strategy,10,Tecmo Koei,155,0.04,0.03,0,0.01,0.08,71,12,6.6,5,Koei,881,E,1,VERY LOW,0
Elebits: The Adventures of Kai and Zero,DS,11,2008,Adventure,11,Konami Digital Entertainment,22,0.07,0,0,0.01,0.08,75,15,8.3,4,Konami,489,E,1,VERY LOW,0
Far Cry Instincts Evolution,XB,2,2006,Shooter,3,Ubisoft,168,0.06,0.02,0,0,0.08,78,15,6.3,32,Ubisoft Montreal,164,M,2,VERY LOW,0
Rayman Origins,PC,0,2012,Platform,6,Ubisoft,168,0,0.06,0,0.01,0.08,86,11,8.4,337,UBlart Montpellier,974,E10+,3,VERY LOW,0
Medal of Honor: Underground,GBA,6,2002,Shooter,3,Zoo Digital Publishing,72,0.05,0.02,0,0,0.08,46,5,1.7,11,Rebellion,1269,T,0,VERY LOW,0
Cosmic Family,Wii,7,2007,Misc,7,Ubisoft,168,0.07,0,0,0.01,0.08,54,6,5.7,6,Ubisoft Barcelona,292,E,1,VERY LOW,0
Dynasty Warriors 3,XB,2,2002,Action,1,THQ,41,0.06,0.02,0,0,0.08,70,11,8.9,20,Omega Force,1219,T,0,VERY LOW,0
Jimmie Johnson's Anything With an Engine,PS3,14,2011,Racing,5,Konami Digital Entertainment,22,0.07,0,0,0.01,0.08,67,5,6.8,4,Isopod Labs,544,E10+,3,VERY LOW,0
MTV Music Generator 3: This Is the Remix,XB,2,2004,Misc,7,Codemasters,143,0.06,0.02,0,0,0.08,79,26,5.4,10,Mix Max,170,T,0,VERY LOW,0
Grand Ages: Medieval,PS4,3,2015,Strategy,10,Kalypso Media,15,0,0.05,0.02,0.01,0.07,64,10,7.1,12,Gaming Minds Studios,96,T,0,VERY LOW,0
In The Groove,PS2,13,2005,Misc,7,RedOctane,231,0.04,0.03,0,0.01,0.07,72,14,9,13,Roxor Games,423,E,1,VERY LOW,0
The Legend of Kage 2,DS,11,2008,Action,1,Square Enix,127,0.07,0,0,0,0.07,70,21,6.3,4,Taito Corporation,540,E10+,3,VERY LOW,0
Baroque,Wii,7,2008,Role-Playing,4,Rising Star Games,209,0.07,0,0,0.01,0.07,50,22,8.1,24,Sting,966,T,0,VERY LOW,0
Lost Dimension,PS3,14,2014,Role-Playing,4,Nippon Ichi Software,66,0.05,0.01,0,0.01,0.07,71,18,7.3,27,FuRyu,465,T,0,VERY LOW,0
Magic Pengel: The Quest for Color,PS2,13,2002,Role-Playing,4,Taito,125,0.04,0.03,0,0.01,0.07,74,24,7.5,12,Taito Corporation,540,E,1,VERY LOW,0
Agatha Christie: And Then There Were None,Wii,7,2008,Adventure,11,The Adventure Company,113,0.06,0.01,0,0.01,0.07,50,23,6.2,12,AWE Games,7,T,0,VERY LOW,0
Futurama,PS2,13,2003,Platform,6,SCi,77,0.04,0.03,0,0.01,0.07,59,22,6.6,14,UDS,244,T,0,VERY LOW,0
The History Channel: Battle for the Pacific,PS3,14,2008,Shooter,3,Activision,176,0.07,0,0,0.01,0.07,36,7,2.4,15,Activision,781,T,0,VERY LOW,0
Rayman 3: Hoodlum Havoc,XB,2,2003,Platform,6,Ubisoft,168,0.06,0.02,0,0,0.07,75,13,7.9,8,Ubisoft,855,E,1,VERY LOW,0
Superman Returns,DS,11,2006,Action,1,Electronic Arts,126,0.07,0,0,0.01,0.07,33,8,4.9,13,EA Tiburon,397,E,1,VERY LOW,0
Super Ghouls 'n Ghosts,GBA,6,2002,Platform,6,Capcom,261,0.05,0.02,0,0,0.07,78,19,8.8,4,Capcom,63,E,1,VERY LOW,0
Legend of the Guardians: The Owls of Ga'Hoole,X360,15,2010,Action,1,Warner Bros. Interactive Entertainment,69,0.06,0.01,0,0.01,0.07,60,13,8,5,Krome Studios,904,E10+,3,VERY LOW,0
Need for Speed Underground 2,PC,0,2004,Racing,5,Electronic Arts,126,0,0.06,0,0.01,0.07,82,31,8.5,407,EA Canada,538,T,0,VERY LOW,0
Gladius,GC,4,2003,Strategy,10,Activision,176,0.06,0.01,0,0,0.07,82,19,8.8,12,LucasArts,888,T,0,VERY LOW,0
The Hustle: Detroit Streets,PSP,1,2005,Sports,2,Deep Silver,95,0.07,0,0,0.01,0.07,51,11,5.3,4,Blade Interactive,556,T,0,VERY LOW,0
Blood Drive,PS3,14,2010,Racing,5,Activision,176,0.07,0,0,0.01,0.07,47,11,7,5,Sidhe Interactive,187,M,2,VERY LOW,0
Escape Dead Island,PS3,14,2014,Action,1,Deep Silver,95,0.04,0.03,0,0.01,0.07,40,25,3.5,51,Fatshark AB,577,M,2,VERY LOW,0
Torchlight,PC,0,2009,Role-Playing,4,JoWood Productions,129,0,0.06,0,0.01,0.07,83,57,8,794,Runic Games,443,T,0,VERY LOW,0
Pac-Man World 3,PSP,1,2005,Platform,6,Namco Bandai Games,0,0.07,0,0,0.01,0.07,61,9,6,4,Blitz Games,401,E,1,VERY LOW,0
Rogue Trooper: Quartz Zone Massacre,Wii,7,2009,Shooter,3,Reef Entertainment,114,0.06,0,0,0.01,0.07,70,14,8.2,5,Rebellion,1269,T,0,VERY LOW,0
Damage Inc.: Pacific Squadron WWII,X360,15,2012,Simulation,9,Mad Catz,160,0.07,0,0,0.01,0.07,49,24,5.5,6,Mad Catz,383,T,0,VERY LOW,0
F.E.A.R. 2: Project Origin,PC,0,2009,Shooter,3,Warner Bros. Interactive Entertainment,69,0.02,0.05,0,0.01,0.07,79,49,7.8,520,Monolith Productions,848,M,2,VERY LOW,0
Godai: Elemental Force,PS2,13,2002,Action,1,3DO,225,0.04,0.03,0,0.01,0.07,27,10,3.8,19,3DO,949,T,0,VERY LOW,0
Still Life,XB,2,2005,Adventure,11,Microids,220,0.05,0.02,0,0,0.07,70,29,8.2,5,Microids,481,M,2,VERY LOW,0
Big Mutha Truckers 2,XB,2,2005,Racing,5,Empire Interactive,97,0.05,0.02,0,0,0.07,50,31,3.4,5,Eutechnyx,268,M,2,VERY LOW,0
I-Ninja,XB,2,2003,Platform,6,Namco Bandai Games,0,0.05,0.02,0,0,0.07,75,18,8.4,8,Argonaut Games,504,T,0,VERY LOW,0
The Lord of the Rings: The Battle for Middle-Earth,PC,0,2004,Strategy,10,Electronic Arts,126,0.01,0.06,0,0.01,0.07,82,42,8.6,199,EA LA,1104,T,0,VERY LOW,0
Kessen III,PS2,13,2004,Strategy,10,Tecmo Koei,155,0.04,0.03,0,0.01,0.07,73,26,8.1,20,Koei,881,T,0,VERY LOW,0
The King of Fighters Collection: The Orochi Saga,PSP,1,2008,Fighting,8,Ignition Entertainment,158,0.07,0,0,0,0.07,61,16,7,9,SNK Playmore,1138,T,0,VERY LOW,0
Aero Elite: Combat Academy,PS2,13,2002,Simulation,9,Sega,147,0.04,0.03,0,0.01,0.07,64,18,7,8,Sega AM2,583,E,1,VERY LOW,0
Wrath Unleashed,PS2,13,2004,Strategy,10,LucasArts,37,0.04,0.03,0,0.01,0.07,64,25,6,6,Double Helix Games,524,T,0,VERY LOW,0
Divinity II: Ego Draconis,PC,0,2009,Role-Playing,4,DTP Entertainment,226,0.01,0.05,0,0.01,0.07,72,43,7.7,125,Larian Studios,408,M,2,VERY LOW,0
Commandos 2: Men of Courage,XB,2,2002,Strategy,10,Eidos Interactive,259,0.05,0.02,0,0,0.07,67,12,8.4,5,Pyro Studios,1261,T,0,VERY LOW,0
Emergency 2012,PC,0,2010,Simulation,9,Deep Silver,95,0.02,0.04,0,0.01,0.07,61,9,6.2,12,ValuSoft,474,T,0,VERY LOW,0
Overlord: Minions,DS,11,2009,Puzzle,12,Codemasters,143,0.07,0,0,0.01,0.07,58,22,5.5,4,Climax Group,792,E10+,3,VERY LOW,0
Fairy Fencer F: Advent Dark Force,PS4,3,2015,Role-Playing,4,Idea Factory International,20,0.02,0,0.05,0,0.07,71,21,6.2,34,Compile Heart,1011,T,0,VERY LOW,0
Alvin and the Chipmunks,PS2,13,2007,Misc,7,Brash Entertainment,3,0.04,0.03,0,0.01,0.07,33,5,4.5,6,Sensory Sweep,1142,E,1,VERY LOW,0
Hearts of Iron III,PC,0,2009,Strategy,10,Paradox Interactive,159,0.02,0.04,0,0.01,0.07,77,23,7.1,233,Paradox Development Studio,744,E10+,3,VERY LOW,0
Kengo: Legend of The 9,X360,15,2006,Fighting,8,Majesco Entertainment,81,0.06,0.01,0,0.01,0.07,38,18,4.1,14,Genki,1122,M,2,VERY LOW,0
Romance of the Three Kingdoms XI,PS2,13,2007,Strategy,10,Tecmo Koei,155,0,0,0.07,0,0.07,69,10,8.4,8,Koei,881,E10+,3,VERY LOW,0
Hammerin' Hero,PSP,1,2008,Action,1,Irem Software Engineering,199,0.06,0,0,0.01,0.07,73,19,7.3,8,Irem,40,E10+,3,VERY LOW,0
Dark Souls III,PC,0,2016,Role-Playing,4,Namco Bandai Games,0,0,0.07,0,0,0.07,89,56,8.6,1848,From Software,573,M,2,VERY LOW,0
TMNT: Mutant Melee,GC,4,2005,Fighting,8,Konami Digital Entertainment,22,0.06,0.01,0,0,0.07,44,16,2.8,4,Konami Computer Entertainment Hawaii,1199,T,0,VERY LOW,0
Combat: Task Force 121,XB,2,2005,Shooter,3,Zoo Digital Publishing,72,0.05,0.02,0,0,0.07,44,9,8.5,4,Direct Action Games,563,M,2,VERY LOW,0
Stacked with Daniel Negreanu,PS2,13,2006,Misc,7,Myelin Media,145,0.04,0.03,0,0.01,0.07,63,23,5.3,7,5000ft,841,T,0,VERY LOW,0
Circus Maximus: Chariot Wars,XB,2,2002,Racing,5,THQ,41,0.05,0.02,0,0,0.07,67,26,5,4,Kodiak Interactive,533,T,0,VERY LOW,0
Serious Sam: Next Encounter,PS2,13,2004,Shooter,3,Global Star,74,0.04,0.03,0,0.01,0.07,65,27,7.8,17,Climax Group,792,M,2,VERY LOW,0
Tom Clancy's Ghost Recon 2,GC,4,2005,Shooter,3,Ubisoft,168,0.06,0.01,0,0,0.07,54,10,1.4,11,Ubisoft Shanghai,707,T,0,VERY LOW,0
Monster Racers,DS,11,2009,Racing,5,Tecmo Koei,155,0.05,0,0.02,0,0.07,70,5,9,5,Koei,881,E,1,VERY LOW,0
Speed Zone,Wii,7,2009,Racing,5,Bethesda Softworks,189,0.01,0.05,0,0.01,0.07,37,14,3.8,11,Awesome Play Ltd.,9,E,1,VERY LOW,0
James Cameron's Dark Angel,XB,2,2002,Action,1,Vivendi Games,245,0.05,0.02,0,0,0.07,47,17,8.3,6,Radical Entertainment,944,T,0,VERY LOW,0
Aqua Teen Hunger Force: Zombie Ninja Pro-Am,PS2,13,2007,Racing,5,Midway Games,146,0.03,0.03,0,0.01,0.07,37,19,5.9,10,Creat Studios,813,M,2,VERY LOW,0
Operation Darkness,X360,15,2007,Role-Playing,4,Success,73,0.07,0,0,0.01,0.07,46,22,7,21,Success,260,M,2,VERY LOW,0
Galerians: Ash,PS2,13,2002,Adventure,11,Sammy Corporation,11,0.03,0.03,0,0.01,0.07,50,22,7.9,11,Polygon Magic,752,T,0,VERY LOW,0
R-Type Command,PSP,1,2007,Strategy,10,Rising Star Games,209,0.05,0,0.01,0.01,0.07,69,29,6.5,6,Irem,40,E10+,3,VERY LOW,0
Haunting Ground,PS2,13,2005,Action,1,Capcom,261,0.03,0.03,0,0.01,0.07,67,33,8.8,44,Capcom,63,M,2,VERY LOW,0
Grand Kingdom,PS4,3,2015,Role-Playing,4,Nippon Ichi Software,66,0.03,0,0.03,0.01,0.07,78,33,8.1,63,Spike Chunsoft,1155,T,0,VERY LOW,0
Robocalypse,DS,11,2008,Strategy,10,Tecmo Koei,155,0.07,0,0,0.01,0.07,78,15,8.6,18,Vogster,918,E10+,3,VERY LOW,0
Homie Rollerz,DS,11,2008,Racing,5,Destineer,193,0.07,0,0,0.01,0.07,23,9,2.4,12,Webfoot Technologies,571,E,1,VERY LOW,0
Escape Dead Island,X360,15,2014,Action,1,Deep Silver,95,0.03,0.04,0,0.01,0.07,32,12,3.8,74,Fatshark AB,577,M,2,VERY LOW,0
Tom Clancy's Splinter Cell: Chaos Theory,DS,11,2005,Action,1,Ubisoft,168,0.06,0,0,0.01,0.07,50,22,7,25,Gameloft,460,T,0,VERY LOW,0
Romance of the Three Kingdoms IX,PS2,13,2003,Strategy,10,Tecmo Koei,155,0.03,0.03,0,0.01,0.07,74,17,8.9,10,Koei,881,E,1,VERY LOW,0
Second Sight,XB,2,2004,Adventure,11,Codemasters,143,0.05,0.02,0,0,0.07,75,46,8,6,Free Radical Design,1187,T,0,VERY LOW,0
Operation Flashpoint: Red River,PC,0,2011,Shooter,3,Codemasters,143,0.01,0.04,0,0.01,0.07,67,25,4.9,103,Codemasters,609,M,2,VERY LOW,0
Vanguard Bandits,PS,8,1998,Strategy,10,Human Entertainment,5,0.04,0.03,0,0,0.07,62,5,7.4,15,SNeo,80,T,0,VERY LOW,0
MLB Front Office Manager,X360,15,2009,Sports,2,Take Two Interactive,21,0.06,0,0,0.01,0.07,47,13,4.6,10,Blue Castle Games,618,E,1,VERY LOW,0
Child of Light,PSV,10,2014,Role-Playing,4,Ubisoft,168,0,0.04,0.02,0.01,0.07,83,14,7.8,108,Ubisoft Montreal,164,E10+,3,VERY LOW,0
Silent Hill: Origins,PS2,13,2008,Action,1,Konami Digital Entertainment,22,0.03,0.03,0,0.01,0.07,70,21,7.4,59,Climax Group,792,M,2,VERY LOW,0
Harry Potter and the Sorcerer's Stone,XB,2,2003,Action,1,Electronic Arts,126,0.05,0.02,0,0,0.07,59,11,6,5,Warthog,911,E,1,VERY LOW,0
Damnation,X360,15,2009,Shooter,3,Codemasters,143,0.06,0.01,0,0.01,0.07,36,39,5.6,50,Blue Omega,99,M,2,VERY LOW,0
